discente,escola,ano,turma,texto,respostas,correcao_humana,tempo_inicial,tempo_final,pontuacao,correcao,exata,grafia_incorreta,aceitavel,classe_correta,erro,branco,compreensao
EST_180,CODAP,9,B,Memórias de um aprendiz de escritor,"['dizia', 'era', 'informando', 'pousaria', 'proximo', 'Fomos', 'falando', 'apareceu', 'ficou', 'passaria', 'ia', 'sofre', 'quando', 'aconteceu', 'uma', 'estava', 'mas', 'estava', 'era', 'aquele', 'não', 'disse', 'disse', 'que', 'agora', 'caiu', 'queimou', 'disse', 'pasava', 'uma', 'ficou', 'quando', 'aproximo', 'foi']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:11,"[1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'classe_correta', 'classe_correta', 'erro', 'exata', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'exata', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",4,0,4,15,11,0,45.588
EST_181,CODAP,9,A,Memórias de um aprendiz de escritor,"['fala', 'é', 'deu', 'para', 'cair', 'indo', 'nervosos', 'ele', 'fica', 'vem', 'está', 'dele', 'também', 'é', 'toda', 'estabilizou', 'feliz', 'era', 'foi', 'ele', 'caiu', 'fala', 'mentiroso', 'gosta', 'fala', 'caiu', 'desistabilizou', 'fala', 'menti', 'ele', 'pega', 'ele', 'fala', 'quer']","['mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:15,"[0.5, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 1.0, 0.5, 0.0, 0.5, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5]","['classe_correta', 'aceitavel', 'exata', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'erro', 'grafia_incorreta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",1,1,5,15,12,0,42.647
EST_182,CODAP,9,B,Memórias de um aprendiz de escritor,"['sabia', 'era', 'deu', 'parou', 'chegaria', 'e', 'nervosos', 'preucupado', 'também', 'estava', 'chegava', 'sobreviveu', 'derrepente', 'Então', 'dentro', 'estava', 'relaxou', 'estava', 'sabia', 'estava', 'incendiado', 'falo', 'vejo', 'gosta', 'vê', 'cai', 'queima', 'chorava', 'viu', 'como', 'escrevia', 'como', 'inspirava', 'viu']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:17,"[1.0, 1.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.5, 0.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5]","['exata', 'exata', 'exata', 'classe_correta', 'aceitavel', 'erro', 'erro', 'classe_correta', 'erro', 'exata', 'classe_correta', 'aceitavel', 'erro', 'erro', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",4,0,7,15,8,0,54.412
EST_183,CODAP,9,B,Memórias de um aprendiz de escritor,"['sabia', 'era', 'deu', 'sobre', 'cair', 'Foram', 'medo', 'chegou', 'disse', 'estava', 'caiu', 'salvou', 'vendo', 'Alunos', 'retornaram', 'estaria', 'sabia', 'insistia', 'era', 'viu', 'caindo', 'falam', 'é', 'mentiu', 'viu', 'caiu', 'incendiou', 'acreditava', 'dizia', 'era', 'precisava', 'era', 'escrevesse', 'dizia']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:20,"[1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","['exata', 'exata', 'exata', 'erro', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'exata', 'exata', 'exata', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'aceitavel', 'grafia_incorreta', 'exata', 'exata', 'exata', 'exata', 'aceitavel', 'exata', 'exata']",14,1,5,11,3,0,75.0
EST_184,CODAP,9,A,Memórias de um aprendiz de escritor,"['falava', 'é', 'tocava', 'na', 'havia', 'avisão', 'tudo', 'tinha', 'tratado', 'momentos', 'um', 'dele', 'colégio', 'família', 'via', 'todos', 'fez', 'com', 'podia', 'que', 'irrita', 'não', 'notícia', 'podia', 'desses', 'naquele', 'fomos', 'imagina', 'pedir', 'olhos', 'imaginação', 'entre', 'quedas', 'pilotos']","['mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-']",08:01,08:21,"[1.0, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['aceitavel', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'erro']",0,0,2,11,21,0,22.059
EST_185,CODAP,9,B,Memórias de um aprendiz de escritor,"['dizia', 'era', 'comunicou', 'partiu', 'diz', 'Entra', 'falar', 'disse', 'todos', 'estava', 'logo', 'saiu', 'afirmavam', 'Mas', 'passavam', 'estava', 'feliz', 'estava', 'disse', 'disse', 'caiu', 'falou', 'o', 'que', 'disse', 'caia', 'incendiado', 'pensava', 'disse', 'teve', 'que', 'era', 'esperam', 'dira']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:13,"[1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.0, 0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.0, 1.0, 0.5, 0.0]","['aceitavel', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'exata', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'aceitavel', 'grafia_incorreta', 'aceitavel', 'aceitavel', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'erro']",2,2,7,15,8,0,54.412
EST_186,CODAP,9,A,Memórias de um aprendiz de escritor,"['achava', 'era', 'notíciou', 'aterrorizou', 'podendo', 'cair', 'ainda', 'derepente', 'colegas', 'estava', 'caiu', 'morre', 'estava', 'ondi', 'todo', 'estava', 'gritou', 'ficou', 'havia', 'quando', 'caiu', 'precisou', 'disse', 'existiu', 'presensiou', 'caindo', 'incendiado', 'era', 'sabe', 'era', 'precisava', 'para', 'sabe', 'imaginar']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:18,"[1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 1.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'exata', 'exata', 'aceitavel', 'classe_correta', 'erro', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'exata', 'exata', 'erro', 'classe_correta', 'classe_correta']",5,2,3,17,7,0,54.412
EST_187,CODAP,9,A,Memórias de um aprendiz de escritor,"['achava', 'era', 'disse', 'sobre', 'e', 'e', 'também', 'sobre', '-', 'voava', 'constante', 'rezou', 'derrepente', 'mas', '-', 'estava', 'alegre', 'estava', 'era', 'verdade', 'caiu', '-', 'e', 'era', 'também', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']",08:01,08:11,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['aceitavel', 'exata', 'aceitavel', 'erro', 'erro', 'erro', 'erro', 'erro', 'branco', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'branco', 'classe_correta', 'erro', 'classe_correta', 'exata', 'erro', 'grafia_incorreta', 'branco', 'erro', 'classe_correta', 'erro', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco']",2,1,2,5,12,12,22.059
EST_188,CODAP,9,B,Memórias de um aprendiz de escritor,"['sabia', 'era', 'soltou', 'indo', 'chegando', 'indo', 'intrigada', 'veio', 'falou', 'corria', 'caiu', 'morreu ', 'veio', 'logo', 'veio', 'caiu', 'acreditou', 'falou', 'era', 'viu', 'caindo', 'soube', 'sabia', 'mentiu', 'viu', 'caiu', '-', 'acreditava', 'falava', 'era', 'precisava', 'seria', 'escrevesse', 'pensava']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente']",08:00,08:09,"[1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 1.0, 1.0, 0.5, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","['exata', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'exata', 'aceitavel', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'aceitavel', 'branco', 'exata', 'aceitavel', 'exata', 'exata', 'exata', 'exata', 'aceitavel']",10,0,10,12,1,1,76.471
EST_189,CODAP,9,B,Memórias de um aprendiz de escritor,"['acreditava', 'era', 'tocou', 'indo', 'E', 'indo', 'falado', 'aparece', 'fala', 'está', 'caiu', 'fugiu', 'sobre', 'mas', 'ia', 'estava', 'acreditava', 'ficou', 'era', 'mesmo', 'incendiado', 'falou', 'para', 'mentiu', 'viu', 'caiu', 'incendiou', 'acreditou', 'viu', 'pensou', 'escreveu', 'como', 'era', 'pensava']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:10,"[1.0, 1.0, 0.5, 0.5, 0.0, 0.5, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0]","['aceitavel', 'exata', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'exata', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'erro', 'classe_correta', 'classe_correta', 'erro', 'exata', 'classe_correta', 'aceitavel', 'grafia_incorreta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel']",4,3,4,17,6,0,57.353
EST_190,CODAP,9,A,Memórias de um aprendiz de escritor,"['sabia', 'era', 'trouxe', 'de', 'pousse', 'acontece', 'trauma', 'viu', 'ficou', 'estava', '-', 'sobreviveu', '-', 'então', 'viu', 'encendiou', 'resgatou', 'então', 'caiu', 'isso', 'salvou', 'ele', 'soube', 'sobreviveu', 'viu', 'caiu', 'encendiou', 'ficou', 'pensava', 'era', 'percebeu', 'que', 'concretiza', 'fez']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:18,"[1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5]","['exata', 'exata', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'exata', 'branco', 'aceitavel', 'branco', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",4,0,5,16,7,2,50.0
EST_191,CODAP,9,B,Memórias de um aprendiz de escritor,"['dizia', 'era', 'deu', 'passaria', 'cairia', 'ligaram', 'avisaram', 'avisaram', 'ficou', 'estava', 'estava', 'dele', 'estava', 'até', 'saiu', 'saiu', 'alegrou', 'estava', 'era', 'caiu', 'incendiado', 'falou', 'acreditava', 'mentia', 'viu', 'caiu', 'explodiu', 'acreditou', 'viu', 'era', 'em', 'era', 'acreditou', 'viu']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:20,"[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.0, 0.5, 0.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 0.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.5, 0.5]","['aceitavel', 'exata', 'exata', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'erro', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'aceitavel', 'erro', 'grafia_incorreta', 'classe_correta', 'exata', 'erro', 'aceitavel', 'classe_correta', 'classe_correta']",6,2,5,17,4,0,63.235
